marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
kia,Sportage,13 990 €,N/A,177 CP,Benzina,SUV,174 000 km,Alb,2016,Automata,"~ D V R  AUTO IMPORT ~
DEALER AUTO
TELEFON : 07********14
~ I M P O R T A N T ~
* Vindem masini CASH sau IN RATE
* Avans 0 la aprobarea integrala in rate.
* Posibilitate creditare rapida pentru persoane fizice – Aprobare in maxim 1 ora.
* Perioada finantare : 6 - 60 Luni.
* Credit doar cu buletinul.
FINANȚĂM PERSOANE FIZICE SI JURIDICE
T B I
BT
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Ne gasiti pe :
Facebook - https://www.facebook.com/share/1YBjk42Y2H/?mibextid=wwXIfr
—————————————————————————————————————————
* * * Kia Sportage GT Line Extra Full
* * * Motorizare 1.6 Benzina - 177 Cp - Euro 6
* * * Cutie automata
* * * AWD (Diferential Blocabil 2Wd /4Wd /Auto)
Toate dotarile posibile pentru acest model !
Trapa panoramica full electrica
HAC- Hill-Start Assist Control
Tapiterie din piele integrala,fete usi si bord inbracat in piele
Scaune sport GT Line cu reglaj electric
Incalzire pentru locuri din spate
Volan din piele multifunctional + comenzi vocale
Torpedou refrigerat
Buton moduri condus – ECO-NORMAL-SPORT
Line Keeping Assist - Asistenta părăsire banda
Bind Spot Detection –BSD
Recunoaste semnele de circulatie
HBA – High Beam Assist-Asistent distanta
Incalzire parbriz
Sistem sunet de inalta fidelitate JBL-difuzoare+Subwoofer
Autonomous Emergency
Forward Collision Warning
Rear Cross Traffic Alert
Keyless Go
Keyless Entry
Pornire – Oprire de la buton
Dublu climatronic digital+Sistem anti-ceata
Camera marsarier
Senzori parcare fata-spate cu afisat pe bord si display
Bixenon adaptiv + Led
Daylight Led
Sistem Led pentru stopuri si oglinzi
Sistem siguranta centur 3 puncte
Navigatie mare full Europa + Romania
Radio cd mp3 usb i-pod aux d v d
Intrare Usb + Aux In + Ipod
Pilot automat + Limitator
Computer bord
Bluetooth telefon
Comenzi Vocale
Geamuri spate incalzire
Oglinzi electrice incalzite heliomate, rabatabile electric din buton si cheie.
Privacy Glass
Oglinda heliomata cu functie antiorbire din buton
Jante aliaj originale Kia Sportage
Pachet lumini ambientale cu posibilitate de schimbare a culorii
Senzori lumina,presiune anvelope,ploaie
Pachet exterior cu bare longitudinale pe plafon
Isofix
Active ECO Drive – Mod de condus economic
ESC
BAS(Brake assistant)
ESS (Emergency stop signal)
VSM (Vehicle stability management)
Airbaguri Frontale+ Laterale+ Cortine
Jante aliaj originale Kia Sportage GT Line pe 19 inch - Anvelope foarte bune
etc
Import Belgia.
Nu acceptam schimburi.
Pret : 13990 Eur"
kia,Stonic,9 100 €,998 cm³,100 CP,Benzina,Hatchback,103 000 km,Gri,2022,Manuala,Vând KIA stonic 2022 stare perfecta de funcționare pentru mai multe detalii apelați 07******90 nu deranjați inutil/ Mașina mai necesita reparatii in jur de 1000 de euro
kia,Sportage,15 950 €,1 990 cm³,N/A,Diesel,SUV,180 000 km,Maro / Bej,2017,Automata,"Kia Sportage
Echipare GT-line varf de gama
Transmisie Automat AWD ( 4X4 )
An fabricație 08/2017
Km parcurși 180.mii
Motor : 2.0 diesel Euro 6
Numere de zoll valabile
System Multimedia Original
Radio CD/DVD USB conectare telefon si redare muzica
Camera Marsalier
Navigatie full europa ( inclusiv ro)
Trapa panoramica top View
Parcare automat - ajuta la parcare cu spatele si lateral
Hill-Start Assist Control
Scaune cu tapiterie din piele perforata
Scaune sport GT Line cu reglaj electric stânga + dreapta
Incalzire si Ventilație in scaune față
Incalzire in banchetă din Spate
Volan din piele multifunctional + comenzi vocale
Volan incalzit/Torpedou refrigerat
Moduri condus – ECO-NORMAL-SPORT
Line Keeping Assist - Asistenta părăsire banda
Bind Spot Detection –BSD
Recunoaste semnele de circulatie
High Beam Assist-Asistent distanta
System sonorizare JBL-difuzoare+Subwoofer
Keyless Go + Keyless Entry ( deschidere cu cheia in buzunar si pornire motor )
Dublu climatronic digital+Sistem anti-ceata
Senzori parcare fata-spate cu afisat pe bord si display
Faruri Bi-xenon Adaptiv + Daylight Led
Sistem Led pentru stopuri si oglinzi
Sistem siguranta centur 3 puncte
Portbagaj electric
Oglinzi electrice incalzite heliomate, rabatabile electric din buton si cheie.
Jante aliaj originale Kia Sportage
Senzori lumina + Ploaie
BAS(Brake assistant)
ESS (Emergency stop signal)
VSM (Vehicle stability management)
HBA – High Beam Assist-Asistent distanta
2 chei cu telecomanda
Pentru mai multe detalii la telefon
Pentru mai multe poze , mesaje în Privat - whatsapp."
kia,Niro,14 550 €,1 600 cm³,N/A,Hibrid,SUV,98 147 km,Albastru,2018,Automata,"/// Kia Niro 1.6 Hybrid DCT - FHEV /// - Unic proprietar!!
* Culoare : Albastru Metalizat
* Km= 98147 > 100% reali & verificabili
* An: 2018
* Putere totala ansamblu motor: 141 CP
* Combustibil: Full Hibrid / Benzina
* Cutie viteze Automata
* Tractiune: Fata
* Norma de Poluare: Euro 6
/ / / Specificatii:
- Putere motor electric: 44 CP
- Putere motor termic: 105CP
- Consum mixt: 3.9 l / 100km
Optiuni :
• Senzori de parcare spate
• Tapiterie piele + textil
• Volan cu finisaje din piele si comenzi
• Navigatie GPS cu afisaj color si touchscreen
• Computer de bord cu afisaj color
• Proiectoare ceata
• Climatizare automata cu doua zone
• Bluetooth / Streaming Audio + Hands Free
• Bare longitudinale pe plafon pentru portbagaj suplimentar +Portbagaj suplimetar 150 l
• Inchidere centralizata cu telecomanda
• Jante din aliaj usor OEM Kia, bicolore / Diamond Cut
• Geamuri spate fumurii
• 12V Reset / Pornire din buton in caz de baterie 12v descarcata
/ / / 2 Chei
Cauciucuri noi All seazon si revizia tocmai efectuata - toate reviziile sunt facute la reprezentata KIA"
kia,Sorento,2 900 €,2 499 cm³,170 CP,Diesel,SUV,203 000 km,Negru,2008,Automata,"An fabricație: 2008
Kilometraj: 203xxx
Motor: 2.5 CRDI, 170 CP
Cutie automată 5trepte
Dotări și confort:
Faruri BI-XENON + LED
Navigație mare integrată
Trapă electrică panoramică
Senzori de parcare spate
Scaune față încălzite
Scaune electrice
Turbina trebuie reconditionata.
Mașina este întreținută, cu toate optiunile perfect funcționale.
Disponibilă pentru vizionare și test la cerere."
kia,Ceed,11 450 €,1 600 cm³,115 CP,Diesel,Break,124 000 km,Argintiu,2019,Manuala,"An fabricație: 2019
Motorizare: 1.6 CRDi ( diesel )
Capacitate cilindrică: 1598 cm³
Putere: 115 CP (85 kW)
Transmisie: Manuală
Normă de poluare: Euro 6d
Tracțiune: Față (2WD)
Culoare: Gri
Număr locuri: 5
• Computer De Bord Plus
• Volan Multifunctional Din Piele
• Lumini De Poziţie LED
• Camera Marsarier HD Cu Linii De Ghidaj
• Asistare Menţinere Bandă De Rulare (LKA - Lane Keeping Assist)
• Cruise Control Adaptive Cu Radar Si Limitator De Viteza
• Asistare Inteligentă Limită De Viteză ( ISLA - Intelligent Speed Limit Assist )
• Car-Net Apple™️ Car Play Si Android™️ Auto-Permite Conectarea Telefonului La Navigatie Si Preia Functiile Acestuia ( Waze Youtube)
• Senzor De Ploaie – Lumina
• Climatizare Automata Cu 2 Zone
• Faruri De Ceata
• 4 Geamuri Electrice
• Oglinzi Electrice Incalzite / Rabatabile / Heliomate
• Priza De 230v In Portbagaj
• Senzor Pentru Aprinderea Automată A Farurilor
• Cotiera Fata+Spate
• Senzori Parcare Fata + Spate + Camera Spate Area View
• Directie Asistata Electric
• Dezaburire Luneta Cu Temporizator
• Scaune Comfort Fata Cu Reglaj Lombar
• Conexiune USB Si Bluetooth
• Sistem De Avertizare Asupra Presiunii Din Pneuri
• Privacy Glass
• Şine Longitudinale Plafon
• Comenzi Vocale + USB + Bluetooth + Receptor Radio Digital DAB
• Oglinzi Electrice Incalzite / Rabatabile / Heliomate
Se pot scoate 3 seturi de numere roșii!
La cerere transport pe platforma la domiciliu GRATUIT !
Masina este de proveniență din Italia!
Pentru mai multe informații contactati-ma telefonic!"
kia,Sportage,18 900 €,1 591 cm³,175 CP,Benzina,SUV,70 711 km,Albastru,2020,Automata,"Vand Kia SPORTAGE 2020 GT Line unic proprietar cu garanție până în octombrie 2026
Istoric service
Mașina are CASCO!
Se vinde doar cu perfectarea actelor.
0 daune
70711 reali verificabili
Camere 360
Volan încălzit
Climatizare 2 zone
Volan multifunctional imbracat in piele / padele cu incalzire
Asistența de pornire la deplasare (HAC) Programul de stabilitate electronică (ESP)
Managementul stabilității dinamice a conducerii(VSM)
Asistența la coborâre (controlul frânării în coborâre DBC)
Servodirecție cu Flex Steer ( asistența variabila electrică de direcție )
Infotainment: Radio / CD / USB / AUX / Bluetooth / Android Auto / Apple CarPlay
Lane assist
Park assist
Asistent de frânare
Lumină statică de viraj
Indicator temperatura exterioara
Tapiserie piele
Sistemul de control al presiunii în anvelope (TPMS)
Sistem Navigatie Professional - 3D - (include harta Europei , inclusiv Romania)
Start/Stop + functia Hill Descent Control ( HDC )
Geamuri cu protectie solara
Auto hold
Senzori lumini
Senzori ploaie
Senzori de parcare fata / spate
Oglinda retrovizoare interioara electrocromatica
Oglinzi retrovizoare cu reglaj electric degivrante / electrocromatice / rabatabile
Cotiera centrala fata culisanta, reglabila si cu spatiu depozitare
Sistem isofix
Daylight LED
Faruri Full LED
Jante aliaj 19'
Scaune fata incalzite și ventilate
Pilot automat adaptiv ( ACC )
Franare de urgenta
Keyless entry / Keyless GO
Sistem Start&Stop
Stergator luneta cu temporizare
Trapa panoramică
Tetiere fata ajustabile pe inaltime
Volan sport multifunctional imbracat in piele si inclalzire
Sistem sunet JBL
Pentru poze/video sau orice informatii suplimentare, nu ezitați sa ma contactați."
kia,Sportage,15 400 €,1 600 cm³,180 CP,Benzina,SUV,118 000 km,Negru,2017,Manuala,"Date tehnice și echipare principală:
Motor 1.6 T-GDi benzină, 180 CP
Cutie manuală, 6 trepte
Tracțiune față (2WD)
An fabricație: 2017
Kilometraj: 118.000 km
Normă de poluare: Euro 6
Dotări GT-Line + opționale:
Plafon panoramic rabatabil
Tapițerie din piele perforată GT-Line
Faruri LED + lumini de zi LED
Cameră marșarier + senzori parcare față/spate
Scaune încălzite față/spate
Volan multifuncțional
Keyless Go + pornire Start/Stop
Navigație + Bluetooth + touchscreen
Cruise control + limitator viteză
Jante GT-Line 19"" (vara)
Climatizare automată pe două zone
Oglinzi rabatabile electric, încălzite
Detalii interioare sport (GT-Line)
BONUS – incluse în preț:
Set suplimentar jante aliaj 19” + anvelope iarnă în stare bună
Bare transversale originale THULE, perfecte pentru portbagaj de plafon / schiuri
Istoric și stare:
Carte service completă
Fără daune, fără accidente
Revizii la zi
ITP valabil până la Mai 2026
Mașină personală, folosită în regim normal, nu fleet / rideshare"
kia,Carens,7 950 €,1 698 cm³,136 CP,Diesel,Monovolum,237 000 km,Maro / Bej,2014,Automata,"PF—vand Kia Carens Spirit varianta Full option cu 7 LOCURI!!!import Germania nr tzall valabile 30 zile
**An de fabricație 2014/07
**Motor 1.7 Diesel 136 CP EURO 5
**Cutie de viteze automata(schimba perfect)
**Jante originale 17 cu anvelope iarna
**Faruri bi-xenon+lumini led zi+stopuri led
**cârlig de remorcare omologat demontabil
**Senzori de parcare fata+ spate+camera marșarier
**senzori de lumini
**senzori de ploaie
**senzori de lumini
**oglinzi electrice heliomate rabatabile electric
**volan piele cu comenzi
**incalzire in volan
**cruise control
**scaune de piele perforata ,scaun șofer electric,fețe de uși îmbrăcate în piele
**incalzire in scaunele fata+spate
**ventilație in scaunele față
**scaune rabatabile{se poate face pat)
**scaun șofer electric cu toate funcțiile
**dublu climatronic
**cotiera față+cotiera spate
**sistem de navigație cu touchscreen
**cd radio aux usb BLUETOTH audio+telefon
**frâna de mână electrică
**direcție asistată pe 3 moduri(sport,confort,normal)
**active eco(consum redus de combustibil
**parchează singură
**acoperiș panoramic +trapă cu deschidere
**Perdelute geamuri spate
**geamuri ionizate fabrică
**măsuțe spate (scaune)
Multe alte dotări de top
km reali cu toate facturile disponibile + toate tuvurile (ITP)ale mașinii
Mașina este conformă cutie+motor
Opțiunile funcționale
Preț ușor negociabil la fața locului"
kia,Ceed,2 800 €,1 390 cm³,120 CP,Benzina,Hatchback,187 580 km,Albastru,2008,Manuala,"Mașina este în stare tehnică foarte bună, s-a investit serios în mecanică (estimativ 8.000lei în ultima luna pt a fi pusa la punct demonstrabil cu facturi):
- distribuție schimbata (este pe lant)
- brate directie
- șurub excentric
- capete bara
- bielete directie
- pivoti
- bucșe bascule
- ulei motor
- filtre (aer,polen,ulei)
- geometrie directie fata +spate
- amortizoare spate +protecții + flanșe
- caseta directie reconditionata
- bielete antiruliu
- anvelope HANKOOK VARA+IARNA noi
- revizie gaz (inclus calibrare injectoare gaz)
-sa schimbat butelia de gaz noua
- etc
Masina din punct de vedere mecanic este perfecta, cu itp valabil pana în vara anului care vine, instalația de gaz fără nici o problema.
Este foarte fiabila cu consum destul de redus pe gaz.  Motorul funcționează perfect, fără bătăi sau scurgeri.
Kilometri reali.
Geamuri electrice
AC Funcționabil
Comenzi volan
Se oferă anvelope noi Hankook atât de iarna cat și vara
Ideală pentru cine caută o mașină bună, gata de drum, fără alte investitii.
Nu are asigurare auto.
Accept orice test.
Prețul nu este negociabil."
kia,Sportage,15 690 €,1 995 cm³,185 CP,Diesel,SUV,186 258 km,Negru,2016,Automata,"- Kia Sportage New Model
- Model Individual
- 2.0 Diesel 185 cp
- Transmisie 2×4 4×4 La
Buton
- Cutie Automată
- An fabricație 2016
- EURO 6 !! !!
- km 186258
DOTĂRI
- Dublu climatronic digital
- Cameră marsarier cu
afisaj pe display
- Scaune cu reglaj electric
- Scaune perforate
- Scaune ventilate
- Hac - Hill - Start Control
- Tapițerie din piele integrală
fețe uși și bord înbrăcat în
piele.
- Navigație mare full Europa
+ Romania
- Radio CD/ MP3 /USB /I-POD/ aux /DVD
- intrare -  USB + AUX In
+ Ipod
- Pilot automat + Limitator
- Computer bord
- Bluetooth telefon
- Comenzi vocale
- Geamuri - oglinzi încălzite
- Privacy Glass
- încălzire scaune făță -spate
- Volan din piele
multifuncțional + comenzi
vocale
- Volan încălzit
- Trapă DUBLĂ Panoramică la buton
- Moduri de condus:
ECO - NORMAL - SPORT
- Line Keeping Assist -
Asistență părăsire bandă
- Sistem sunet de înaltă
fidelitate - jBL.
- Forward Collision Warning
- Rear Cross Traffic Alert
- Keyless Go
- Keyless Entry
- Pornire / Oprire la buton
- Oglinzi heliomate
- Oglinzi rabatabile electrice
din buton  și cheie
- Oglinda heliomată
cu funcție antiorbire
din  buton
- Pachet lumini ambientale
cu posibilitate de
schimbare  a culorii
- Senzori presiune anvelope
- Pachet exterior cu bare
longitudinale pe plafon
- Scaune isofix pt copii
- Active ECO Drive - Mod de
condus economic
- BAS (Brake assistant)
- ESS ( Emergency stop signal)
- Airbaguri Frontale + Laterale + Cortină
- Unic propietar GERMANIA
- Mașina este absolut impecabilă atăt la interior  căt și la exterior,
Fără elemente revopsite.
Tehnic perfectă - Nu  necesita
in viitorul apropiat nici
o investiție
Fără daune în istoric
Dețin carVertical.
Carte service completă, toate reviziile la zi...
Prețul ușor neg....
Mai multe dedalii la tel...
0
7
4
4
2
6
3
4
6
1"
kia,Ceed,6 299 €,1 398 cm³,100 CP,Benzina,Hatchback,196 000 km,Gri,2012,Manuala,"Kia Ceed. 1.4 benzina. Euro5. 2012. Distributie lanț. Import recent. Unic proprietar în tara de origine. Deosebit de ingrijita. Istoric complet service. Detin carte service și facturi revizii. Dotari: Aer condiționat. Geamuri electrice. Oglinzi electrice pliabile electric. Senzori lumini. Senzori ploaie. Lumini de zi LED. Jante aliaj. Proiectoare ceata. Senzori parcare. Cd player cu Bluetooth, Aux și car kit. Volan piele. 2 cotiere. 6 Airbag-uri. Comenzi pe volan. Bord computer. 3 module pentru servodirectie. Esp. Abs. Asr. Anvelope în stare foarte bună. Inchidere centralizată pe cheie. Masina nu a suferit accidente. Nu are elemente revopsite. Interiorul este îngrijit. Nu are zgarieturi sau indoituri pe caroserie. Achizitionata direct de la proprietar. Ofer sprijin la inmatriculare. Ofer mai multe poze in privat  Prețul este negociabil.  Fără schimburi!"
kia,Sportage,6 700 €,1 700 cm³,N/A,Diesel,SUV,223 000 km,Alb,2012,Manuala,"- 4xGeamuri Electrice
- Oglinzi reglabile electric încălzite și rabatabile
- Computer bord
- Conexiune telefon prin Bluetooth
- Pilot automat
- Jante aliaj originale Kia cu cauciucuri vară
- Lumini de zi LED
- Triple Led
- Faruri cu lupa
Km reali : 223.000 - Accept orice fel de test
Mecanic și optic se află intr o stare foarte bună! Fără defecte ascunse. Se acceptă și verificare în service."
kia,Sportage,8 390 €,1 995 cm³,136 CP,Diesel,SUV,187 000 km,Gri,2011,Automata,"RDM AUTO vă propune o Kia Sportage  într-o stare excelentă, atât estetică, cât și tehnică!
Întreținerea a fost realizată în rețeaua oficială Kia, iar istoricul complet al mașinii poate fi verificat cu ușurință. Deținem raportul CarVertical care confirmă rulajul real!
Kilometrii sunt 100% autentici și trecuți în documentele de achiziție internă!
Suplimentar, vă putem sprijini cu:
• Înmatriculare în județul Argeș pentru masinile neinmatriculate (serviciu opțional, contra cost)
• Livrare a autoturismului oriunde în țară
• Service complet la cerere (schimb de ulei, filtre etc.)
• Asistență și consultanță pentru procesul de înmatriculare
RDM AUTO este firmă autorizată în comerțul auto, iar la vânzare veți primi toate documentele necesare:
• Factură fiscală cu numărul real de kilometri
• Certificat fiscal
• Împuternicire pentru RAR daca este cazul
Actele se întocmesc și se predau complet la momentul achiziției!
PRET 8790€ usor negociabil
Pentru mai multe informații ne puteți contacta la: 07******02
Detalii despre autovehicul:
Cutie Automata
Fabricatie 2011
2.0 diesel, 136 CP
Tractiune 4×4 (4WD) cu diferential blocabil
Rulaj 187 000
Cauciucuri vara noi cu jante pe 18’ impecabile
Dublu climatronic
Navigatie mare
Scaune incalzite in fata cat si in bancheta din spate
Scaune de piele in conditie excelenta
Key-less entry / Key-less go
Faruri xenon automate
Oglinzi ectrice
Bluetooth
Scaune de piele in conditie excelenta
Camera marsarier si senzori de parcare
ABS, ESP
Pilot automat
Comenzi pe volan
Camera marsarier si senzori de parcare.
Roata de rezerva si kit schimbare.
+++
Revizii efectuate la zi, abia schimbate capetele de bara
Pentru mai multe detalii nu ezitati sa sunati la
0 *************** 2"
kia,Sportage,8 999 €,1 591 cm³,135 CP,Benzina,SUV,129 000 km,Gri,2014,Manuala,"* Ne puteti urmari si pe pagina de Facebook *
•Găsiți mai multe poze pe Facebook sau ne puteți contacta pe Whatsapp a vi le trimite
* Www.Facebook.com/GYCAutomobile *
‼️Posibilitate achiziție în rate fixe prin TBI BANK -
- Pentru rate, trebuie sa aveti un contract de munca in Romania de minim 3 luni.
- Simularea creditului este GRATUITA! Se face online, la distanta sau direct la parcul nostru auto.
- Daca iti doresti o masina de 8.000 Euro si ai un buget de doar 3.000 Euro, putem finanta diferenta.
* LIVRARE LA DOMICILIUL CLIENTULUI IN TOATA TARA + UNGARIA + Austria + Germania + Olanda + Belgia !!
- GYC Automobile va ofera spre vanzare:
KIA Sportage
• An fabricație: 2014
• Motorizare: 1.6 Benzină — 135 CP – Euro 5
• Cutie manuală – 6+1 trepte
• Rulaj actual: 128.000 KM
• Dotări importante:
• Computer de bord
• Parbriz încălzit
• Senzori de parcare față + spate
• Dublu Climatronic
• Scaune față + spate încălzite
• Navigație originală KIA color
• Keyless Entry & Keyless Go
• Auto-Hold – asistență în rampă/pantă
• Interior confort
• Scaune reglabile electric cu memorie
• Comenzi pe volan & pilot automat funcțional
• Bloc de lumini automat + senzori de ploaie/lumină
• Lumini de zi DRL + funcție Follow Me Home / Leaving Home
• Jante aliaj originale KIA cu cauciucuri foarte bune
• Geamuri electrice față + spate & geamuri spate ionizate
• Închidere centralizată cu 2 chei
• Cotiere față + spate
• Proiectoare ceață cu funcție Cornering Light
• DE CE GYC Automobile?
• Factură fiscală + dosar complet pentru înmatriculare
• Efectuăm RAR la cerere
• Autoturisme verificate și testate
• Kilometraj GARANTAT cu dovadă oficială
• Proces-verbal de livrare cu asigurarea kilometrajului
• GYC Automobile Logistic - Iași
• Notă: GYC Automobile nu își asumă răspunderea pentru eventuale greșeli de redactare.
Vă rugăm să verificați toate specificațiile direct cu vânzătorul."
kia,Sportage,17 990 €,1 599 cm³,136 CP,Diesel,SUV,105 000 km,Negru,2021,Automata,"KIA SPORTAGE FACELIFT 1.6 DIESEL 136 CP
PRET CU TVA INCLUS SI DEDUCTIBIL
TRANSPORT INCLUS LA DOMICILIU
CUTIE AUTOMATA
KM LA BORD 105000
Faruri REGLABILE
LED
Tapiterie piele
Stopuri frana LED
Scaune cu reglaj electric
Navigatie
Camera marsalier
Pilot automat cu distrofic
Incalzire in scaunele din fata
Încălzire in bancheta din spate
Line assist
Senzor parcare fata/spate
Geamuri electrice fata/spate
Asistenta la franare
Lane assist
Start/Stop
Asistenta la tractare
Display color touchscreen
Volan multifunctional
Bluetooth WIFI
Climatronic 2 zone
Jante aliaj 19
Tu iti alegi masina, noi ne ocupam de finantare!
Vino la un test drive gratuit pentru a testa calitatea autoturismelor.Este locul din care poti sa iti cumperi masina dorita in conditii de siguranta si incredere!
* AUTO BOX PLOIESTI *
*Posibilitate achizitionare cash si prin finantare(rate), cu sau fara avans. Aveti nevoie doar de buletin !
*Aprobare si finantare direct la sediul nostru sau totul online in maxim 1 ora!
*Pentru rate se accepta firme, persoane fizice si persoane care au mici probleme in biroul de credite, inclusiv pensionari !
* Finantare si pentru persoanele cu probleme in Biroul de Credit cu avans minim 10%!
* Finantare si pentru persoanele care lucreaza in afara tarii cu avans 0!
*Acceptam si masini in sistemul de buy-back, respectiv masina dvs se poate accepta ca avans pentru una de la noi.
*Vechime de minim 3 luni la locul de munca.
*Salariul incepand de la cel minim pe economie
*Actele le perfectam pe loc la biroul nostru din incinta parcului!
*Se eliberează factura fiscala!
*Punem la dispozitia clientului toate documentele necesare inmatricularii autovehiculului sau transcrierii acestuia.
*La cererea clientului putem intermedia tot procesul de inmatriculare(RAR, Politie, etc.)
Masini in rate cu avans 0
Rate fixe/Posibilitate achitare anticipat
Se accepta Soferi cu diurna / pensionari
Posibilitate finanțare doar cu buletinul
Aprobare online
Aprobare credit in maxim 2h
Avans ZERO
Dobânda de la 1% pe luna
Vârstă între 21 de ani și maxim 75 de ani.
In cazul in care nu răspundem va rog lăsați mesaj indicând autovehiculul care va interesează și detaliile dumneavoastră de contact , cu siguranța vom reveni cu telefon!
Adresa parcului nostru este : DN 1A Centura de Est a Ploiestiului
Daca folositi Waze sau GoogleMaps: AUTO BOX PLOIESTI
Program
Luni-Vineri -8.00-18.00
Sâmbătă. -9.00-16.00
Duminica -9.00-16.00"
kia,Ceed,3 950 €,1 396 cm³,90 CP,Benzina,Hatchback,176 100 km,Negru,2012,Manuala,"- Kia Ceed
- motorizare 1.4 benzina cu 90 cp
- an 2012/01
- recent import Germania
- cutie 5+1
- navigatie originala
- bluethooth telefon si muzica
- computer de bord cu consum
- 2x geamuri electrice
- central, abs,servo
- volan piele cu comenzi
- incalzire scaune
- proiectoare ceața
- oglinzi electrice încălzite
- 8 x airbag
- senzori lumina si ploaie
- senzori parcare spate
- camera marsarier
- clima functionala
- jante originale
- totul functioneaza perfect
- impecabila tehnic si estetic"
kia,Ceed,4 250 €,1 396 cm³,90 CP,Diesel,Hatchback,N/A,N/A,2013,Manuala,"Accept orice fel de test din partea clientului, unde doreste.
La masina s-a schimbat ambreiajul, discuri si placute fata - spate, amortizoarele, bielete antiruliu, capete bara, pivoti…
Masina vine insotita si de 4 roti de iarna!!
- 1.4 diesel 90 cp distribuție pe lanț, DPF ACTIV!
- mp3/aux/bluetooth/usb
- volan cu comenzi și îcălzire
- scaune incalzite
- comenzi vocale, pilot automat
- AC - Perfect functional
- direcție asistată cu 3 moduri de condus normal, comfort, sport, esp
- geamuri electrice fata, oglinzi electrice si incalzite
- torpedou refrigerat
- faruri reglabile cu lupă.
Pret negociabil in limita bunului simt!!"
kia,Sportage,9 300 €,N/A,N/A,Diesel,SUV,N/A,N/A,N/A,Manuala,"Vând KIA Sportage, an fabricație 2011, în stare impecabilă, întreținută cu atenție și fără probleme tehnice sau estetice majore.
•	Kilometraj: 203.000 km reali
•	Motor 2.0 diesel – 4x4
•	Dublu climatronic
•	Trapa panoramică
•	Senzor de ploaie
•	Ștergătoare faruri
•	Oglinzi retractabile electric
•	Asistență la coborârea în pantă
•	Oglinzi heliomate
•	Senzori de parcare
•	Încălzire scaune față + spate
•	Tapițerie din piele
•	Navigație
•	Proprietar, mașină îngrijită
PREȚ: 9300€"
kia,Sportage,10 899 €,1 699 cm³,N/A,Diesel,SUV,170 000 km,N/A,2017,Manuala,"Vand kia Sportage! an fabricație 2016 luna a10a, recent adus, motorizare 1.7 diesel euro 6 fără AdBlue , cutie manuală 6+1 (ambreiaj + volantă schimbate ), ! unic proprietar, filtru de particule activ , nu s-au scos numere roșii, ofer transport gratuit! Interior piele-textil foarte îngrijit, comenzi volan, pilot automat, bluetooth, oglinzi încălzite, electrice , lumină de zi led, xenon, isofix, asistență la coborâre, USB, alarma , 2 chei
Senzori parcare față/spate
Camera marșarier
Panoramic
Keyless entry/keyless go
Cauciucuri iarnă!
Lane assist- păstrează banda de mers
Speed Limit Information Function - citește semnele de circulație și limitele de viteză
Navigație mare cu touchscreen
Nu fac schimburi
Trimit seria de șasiu la cerere
Fără elemente revopsite !
Rate fixe fără avans ! Tbi BANK!"
kia,Sorento,26 500 €,2 151 cm³,200 CP,Diesel,SUV,117 000 km,Albastru,2020,Automata,"Kia Sorento 12.2020, 2.2 Diesel + AdBlue 200CP, TVA deductibil
Jante cromate pe 20 inch, anvelope All Sezon
Pornire Oprire Motor din cheie
Miscare masina fata spate din cheie pentru parcari inguste
Schimb ulei filtre efectuat la 106000km Reprezentanta Kia
- Piele neagra perforata impecabila
- Scaune reglabile electric sofer pasager cu memorii, ventilate, racite si incalzite fata spate
- Perdelute geamuri spate
- 7 porturi USBsi priza 220 pentru pasagerii din spate
- Faruri LED, Proiectoare LED, lumini de zi LED
- Tempomat cu monitorizare distanta
- Avertizare punere in miscare a masinii din fata
- Camera 360 gradeKeyless entry keyless go
- Functie avertizare unghi mort
- Functie activare camera in bord la semnalizare
- 2 chei Kia inteligente
- Rotary Gear Shift Dial
- Virtual cockpit
- Portbagaj cu deschidere electrica si deschidere automata la prezenta mai lunga
- Sistem multimedia
- Android auto Carplay
- Lane assist
- Senzori de parcare fata spate, cu averizare pe camera a obstacolelor si franare automata
- Asistenta la parcare laterala,
- Functie Auto Hold si functie asistenta la coborare in panta etc"
kia,Soul,5 500 €,1 582 cm³,136 CP,Diesel,SUV,91 700 km,Rosu,2016,Manuala,"Kia Soul 1.6 diesel 136cp
Manual
an 2016"
kia,Sportage,15 900 €,1 600 cm³,132 CP,Benzina,SUV,67 000 km,Albastru,2020,Manuala,"Kilometraj: 67.000 km
Primă înmatriculare: 2020
Ofer spre vânzare KIA Sportage 1.6 GDI din 2020, cu motor pe benzină (1.591 cm³) și 132 CP, echipat cu cutie de viteze manuală. Este o mașină spațioasă și fiabilă, perfectă atât pentru familie, cât și pentru călătorii mai lungi.
Caracteristici principale:
•	Caroserie: SUV
•	Număr uși: 5
•	Volan: Partea stângă
•	Înmatriculat și cu garanție valabilă
•	Revizie tehnică efectuată la reprezentanță in septembrie 2025
Dotări și confort:
•	Senzori de parcare spate
•	Cameră video pentru mersul înapoi
•	Încălzire în volan
•	Încălzire în scaunele față și spate
•	Ecran cu touch screen – acces facil la funcțiile multimedia și de navigație"
