marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
hyundai,Ioniq,11 990 €,1 580 cm³,N/A,Hibrid,Hatchback,162 000 km,Gri,2017,Automata,"Kia Niro 1.6 hybrid  cu 161000km, cu  carte service la zi în reprezentanta
•	Navigație touchscreen mare
•	Android Auto & Apple CarPlay
•	Cameră marșarier
•	Senzori de parcare spate
•	Asistență la părăsirea benzii (Lane Keep Assist)
•	Keyless Entry & Start (acces și pornire fără cheie)
•	Climatizare automată pe 2 zone
•	Pilot automat (Cruise Control) + limitator de viteză
•	Moduri de condus: ECO / Sport
•	Volan îmbrăcat în piele, multifuncțional
•	Faruri LED automate + lumini de zi LED
•	Oglinzi electrice, încălzite, rabatabile electric
•	Geamuri electrice față și spate
•	Cotieră față și spate
•	Regenerare la frânare (EV activ în mers)
•	Jante aliaj originale
•	Carte service
•	Două chei originale și kit roată rezervă nouă
Mașina este recent adusă în țară. Accept verificare la service autorizat. La cerere pot să furnizez raport CarVertical + mai multe poze. NU FAC SCHIMBURI."
hyundai,Kona,11 850 €,998 cm³,120 CP,Benzina,SUV,105 820 km,Albastru,2020,Manuala,"Vand Hyundai Kona, an fab 10.07.2020, unic propietar.
Masina este cumparata din reprezentanta din romania si are toate intrarile in service si reviziile facute doar la reprezentanta.
Motorul 1.0  Turbo
Capacitate cilindrică: 998 cmc
Tip motor: Benzina, cu turbocompresor (T-GDI)
Putere:  120 CP
Transmisie: Manuală in 6 trepte
Consum mixt: 5.2 l/100 km.
Consum urban: 6.0 l/100 km.
Tip caroserie: SUV
KM: 105820 (REALI)
Culoare: Albastru
Specificatii Audio:
Bluetooth
Radio
Sistem hands-free
Port USB
Optiuni:
Aer conditionat Dublu Climat
Cotiera (fata)
Incalzire in scaune
Volan piele incalzit
Volan cu comenzi
Volan multifunctional
Geamuri electrice fata
Geamuri electrice spate
Pilot automat
Navigatie Mare + Car Play
2 Porturi Usb (Fast Charge)
Oglinzi exterioare cu reglare electrica incalzite
Lane assist
Lumini de zi LED
Faruri ceata
Senzori presiune roti
Senzori Spate
Camera Marsarier (originala din fabrica)
ABS
ESP
Airbag sofer
Airbag scaun pasager
Airbag central sofer si pasager
Airbag lateral sofer si pasager
Airbag-uri laterale spate
Isofix
Pentru mai multe detalii sunati"
hyundai,Santa Fe,5 999 €,2 199 cm³,197 CP,Diesel,SUV,299 000 km,Negru,2011,Automata,"Hyundai Santa Fe Facelift
Automat
Euro 5
Inmatriculata in Romania cu toate taxele la zi
Se ofera certificat fiscal
Carte Service
O 754 59 34O 9
Tractiune integrala Inteligent Traction
4x4
Asistenta la coborarea in panta
Brake assist
Pachet chrome
Sistem conectivitate Bluethooth
Audio PREMIUM
Cutie automata
Camera video marsalier
12 srs airbags
Car Play
Multimedia
GPS color 3D Professional view Full Europa si Romania
Day lights
Senzori de lumina
Asistenta la pornire in rampa
Xenon
Tapiserie Elegance soft precum noua
Culoare deosebita BlackShadow
Climatizare Dual side automata
Computer bord digital
Geamuri privacy glass
Volan multifunctional piele cu reglaj
Oglinzi si parbriz heliomate
Senzori de presiune pneuri
Tetiere active
Mufa Usb
Centuri de siguranta cu pretensionare
Bancheta spate cu spatare reglabile
Torpedou refrigerat
Sonorizare audio hi-fi
ABS-ESP-ASR
Servotronik
Geamuri electrice fata-spate
Interior full crem
Jante aliaj originale cu anvelope MS
Busola electronica
Proiectoare ceata
Sistem isofix
Oglinzi heliomate
2chei
Consum de combustibil mixt 8L/100KM
Motorizare puternica si fiabila 197 cp
Cuplu motor 437 Nm/2000
Common rail diesel
Acceleratie 10 s-.100km/h
Viteza maxima 200 km/h
Volum minim al portbagajului max1825 L
Suspensii tip Mc Pherson
Discuri frana ventilate
Masa proprie 1845 kg
Lungime 4685 mm
Latime 1885 mm
KM actual 329500
Totul este functional si masina functioneaza perfect
Din punct de vedere estetic si tehnic este excelenta
EXTREM DE CONFORTABILA ATAT PE SOSEA CAT SI PE DRUMURI GRELE
Distributie si schimburi consumabile efectuate de putina vreme"
hyundai,Elantra,14 499 €,1 598 cm³,123 CP,Benzina,Berlina,36 000 km,Gri,2021,Manuala,"HYUNDAI ELANTRA 1.6
Dotări:
Aer condiționat
Geamuri electrice față și spate
Oglinzi electrice și încălzite
Cruise contro
Computer de bord multifuncțional
Volan și schimbător îmbrăcate în piele
Comenzi pe volan
Lane Assist
Proiectoare ceata
Asistență la menținerea benzii
ABS ESP,
6 airbaguri
Consum mixt: 6.2 l/100km,
Kilometri REALI
Istoric complet de service în rețeaua Hyundai
Carte de service la zi
Garanție 2026
Preț ușor negociabil
14499 Euro NEGOCIABIL"
hyundai,Veloster,6 799 €,1 591 cm³,140 CP,Benzina,Hatchback,174 500 km,Alb,2014,Manuala,"Hyundai Veloster Premium Blue – motor refăcut complet, stare foarte bună!
Vând Hyundai Veloster 1.6 GDI 140 CP, Euro 5, fabricație 2013, prima înmatriculare 2014, adus personal din Germania (2021), cu istoric clar și un singur proprietar înainte.
Mașina este înmatriculată în România, ITP + asigurare + rovinietă valabile, dețin ambele chei.
Revizii și lucrări recente:
Motor refăcut complet la 169.000 km (piese noi: pistoane, injectoare, segmenți, distribuție, pompă apă/ulei, radiator, simeringuri etc.) – practic motor nou, merge impecabil!
Schimb ulei + filtru la 500 km după reparație
Ambreiaj nou, plăcuțe frână față/spate, bielete antiruliu, unghi fugă reglat
Jante sablate + vopsite, anvelope all season aproape noi + set vară bonus
Dotări Premium Blue (full option):
Keyless entry & go
Interior piele + scaune încălzite
Navigație, comenzi volan, cruise control
Sistem audio cu subwoofer
Senzori parcare spate
Stopuri și DRL LED
Geamuri cu folie omologată
(Singura lipsă: trapa)
Consum real: ~8% urban / ~6% extraurban
Avantaje: mașină sportivă, întreținută cu grijă, kilometri reali, fără accidente majore.
Se poate vedea și testa în Brașov.
Preț: 6799€ – ușor negociabil la fața locului.
Nu accept schimburi.
Contact: 07******21 [telefon / whatsapp]
Nu deranjați inutil, mulțumesc."
hyundai,Accent,1 500 €,1 399 cm³,100 CP,Benzina,Berlina,122 000 km,Alb,2006,Manuala,"Vând Hyundai Accent cu motor 1.4 benzină, 100 CP, an fabricație 2006 luna august, 122.000 km, în stare bună de funcționare. Revizie motor efectuată în septembrie 2025, mai are mici defecțiuni estetice specifice vârstei. Mai multe detalii la telefon. Preț negociabil la fața locului."
hyundai,Santa Fe,22 499 €,2 198 cm³,200 CP,Diesel,SUV,217 000 km,Gri,2021,Automata,""" Urmăriți-ne pe Facebook la Promovări Auto Tg. Mureș pentru mai multe oferte!
Tva deductibil !!
Hyundai Santa Fe ~2021~Trapa~Facelisft~Distronict~Volan incalzit ~Keyless~4x4~GARANTIE 1 AN
Preț: 22.990 EURO
Specificatiile autoturismului:
An de fabricație 2021
KM: 217.000 - VERIFICABILI-
> Motorizare 2.2 l DIESEL: 200 CP
> RAR EFECTUAT
> Trapa panoramica / Camera
> Scaune Incalzite / Volan Incalzit
> Distronic / Lane Assist
> Senzor Unghi mort / 4WD - 4x4 -
> Sistem de sonorizare KRELL
> Keyless Go + Entry
> GARANTIE  12 LUNI fara limita de KM
Specificații tehnice:
Culoare: - GRI-
Combustibil: MOTORINĂ
Capacitate: 2198cmc
Putere: 200cp
Cutie de viteze AUTOMATA
Norma de poluare: EURO 6
Tractiune 4WD - 4x4 -
12 luni garanție fără limită de kilometri
12 luni consultanță telefonică 24/7
12 luni asistență rutieră
Service-uri partenere cu acoperire națională în 48 de puncte de lucru!
Opțiuni de plată:
EURO se calculează comform Cursului BT (Banca
Translivania) din ziua facturării.
-Posibilitate de finanțare prin partenerul nostru TBI - BANK
-Posibilitate plată cash, avans, rate.
-Rate fixe cu posibilitatea de plată în avans încă din prima lună
-PFA, contracte de închiriere, maternitate, dividende
-Aprobare rapidă doar cu buletinul, transfer bancar sau rate
-Factura cu TVA inclus și nedeductibil - KM înregistrați pe factură
-Actele se întocmesc pe loc la sediul nostru, fără costuri suplimentare
-Acceptăm orice test autorizat
-Aprobare finanțare în 2 ore
POSIBILITATE FINANȚARE RATE PERSOANE FIZICE 5 ANI / PERSOANE JURIDICE 24 LUNI CU AVANS 0% PRIN TBI BANK
APROBARE ÎN CÂTEVA ORE DOAR CU BULETINUL
-KILOMETRAJ GARANTAT JURIDIC / Carte service digital / 2 chei / facturi / carte service
Pentru mai multe detalii și video FULL HD al mașinii, contactați-ne pe WhatsApp.
Accept orice test AUTORIZAT / REPREZENTANȚĂ ETC.
DOTARI:
Confort & interior
Panoramă / trapă electrică
Sistem audio premium KRELL
Volan încălzit, îmbrăcat în piele
Tapițerie din piele
Scaune față încălzite
Elemente interioare soft-touch
Geamuri electrice (toate) cu funcție auto sus/jos pentru șofer
Oglinzi laterale electrice, încălzite
Climă automată pe două zone
Cotieră centrală față
Cotieră spate cu suport pahare
Keyless Entry / Keyless Go (pornire buton)
Sistem de navigație + ecran tactil
Apple CarPlay / Android Auto (posibil wireless)
Încărcare wireless pentru telefon
Oglindă retrovizoare interioară electrocromă
Scaun șofer reglabil electric
Exterior
Jante aliaj
Bare plafon
Senzori parcare față / spate + cameră marșarier
Hayon / portbagaj cu deschidere electrică
Faruri LED + lumini de zi LED
Stopuri LED
Geamuri spate fumurii (privacy glass)
Oglinzi laterale cu semnalizare LED
Siguranță & asistente
ABS, ESP, control tracțiune
Airbaguri multiple (față, laterale, cortină)
Asistență la pornirea în rampă
Sistem avertizare coliziune frontală + frânare automată
Monitorizare unghi mort
Avertizare trafic lateral la mersul cu spatele
Cruise control adaptiv / pilot automat inteligent
Avertizare oboseală șofer
Alte dotări
Computer de bord / display multifuncțional
Sistem start-stop
Suspensie confortabilă + moduri de condus (Eco, Normal, Sport / Smart etc.)
STARE TEHNICĂ:
Discuri, frâne și plăcuțe – în stare PERFECTĂ
Jante originale Hyundai pe 19” cu cauciucuri de VARA
Mașina se prezintă foarte bine, atât estetic cât și tehnic!
Fără erori, fără martori aprinși, totul funcțional
Toate funcțiile și dotările sunt perfect funcționale
Mașină îngrijită, cu întreținere exemplară
Ideală pentru cei care caută un model facelift, bine echipat
Pentru mai multe detalii privind acest anunț, nu ezitați să ne contactați la: 07********41
sau pe strada Mureșeni nr. 11 - Tg. Mureș -
Pe baza seriei de șasiu, puteți verifica cu exactitate opțiunile mașinii direct la reprezentanța mărcii.
Descrierea autovehiculului este strict informativă. Pot exista erori umane de tipar (opțiuni, performanță motor, capacitate cilindrică, transmisie etc.).
Pentru orice nelămuriri legate de opțiunile prezentate, nu ezitați să ne contactați telefonic pentru detalii suplimentare!
Promovări Auto Tg. Mureș - Garanții și Servicii de Încredere pentru Autoturisme
Beneficii Incluse:
12 luni garanție fără limită de kilometri
12 luni consultanță telefonică 24/7
12 luni asistență rutieră
Service-uri partenere cu acoperire națională
Despre Autoturisme:
Autoturism testat și verificat: Toate autoturismele noastre sunt supuse unor teste și verificări riguroase, inclusiv drive-test, înainte de a fi listate pentru vânzare.
Firma autorizată: Oferim posibilitatea achiziționării unui autoturism cu plata pe loc sau printr-un sistem avantajos de rate fixe lunare în colaborare cu Banca TBI Pay.
Certificat de încredere: Suntem o firmă de încredere cu KM certificați și istoric complet al vehiculelor.
Numere roșii cadou: Oferim numere roșii și factură fiscală pe loc.
Servicii la Cerere:
> Livrare autovehicul pe platformă în toată țara ( contra cost )
> Eliberare numere provizorii
> Consiliere înmatriculare autovehicul
Tipuri de Garanție:
Garanție STANDARD > Inclusă în prețul afișat
Durată: 12 luni
Acoperire: Fără limită de kilometri
Componente incluse:
1. Motor - bloc motor, pistoane, cămăși, segmenți, bielă, cuzineți, arbore cu came, arbore cotit, chiulasă, garnitură de chiulasă
2. Cutie de viteze manuală, automată sau variabilă continuu CVT - Toate piesele interne lubrifiate
3. Diferențial - componentele interne ale diferențialului
Asistență rutieră în toată țara
Asistență telefonică disponibilă 24/7
Garanție CONFORT > Contra cost
Durată: 12 luni
Componente incluse: Toate elementele din Garanția Standard plus:
1. Motor - bloc motor, pistoane, cămăși, segmenți, bielă, cuzineți, arbore cu came, arbore cotit, chiulasă, garnitură de chiulasă
2. Cutie de viteze manuală, automată sau variabilă continuu CVT - Toate piesele interne lubrifiate
3. Diferențial - componentele interne ale diferențialului 3. Turbosuflantă
4. Supapă EGR
5. Injectoare
6. Sistemul de evacuare - piese electronice ale sistemului de evacuare
7. Sistem de alimentare - Pompa de combustibil
8. Instalația electrică - Demaror de motor, alternator, bobină de aprindere, regulator de tensiune a bobinei, releu întrerupător de semnalizare, motoare ștergătoare și spălător
9. Instalația de frână - Cilindru principal de frână, role de frână, supapă
limitatoare a efectului de frână
Asistență rutieră în toată țara
Asistență telefonică disponibilă 24/7
Promovări Auto Tg. Mureș vă asigură autoturisme de calitate, cu garanții și servicii care vă oferă siguranță și confort!"
hyundai,Tucson,3 000 €,1 991 cm³,112 CP,Diesel,SUV,140 000 km,Galben / Auriu,2006,Manuala,"De vânzare: Hyundai Tucson CRDI, 4WD
- Motorizare: Diesel, 2.0L – 113 CP
- Transmisie: Manuala
- Kilometraj: 140.000 km
⸻
Informații generale:
- Proprietar unic (achizitionata din Romania).
- A fost a doua mașină a familiei și a fost utilizată ocazional.
- Interior textil din velur foarte curat și fără uzura (au fost folosite huse pentru scaune si bancheta)
- Geamuri si oglinzi electrice
- jante aliaj cauciucuri vara
- jane tabla cauciucuri iarna"
hyundai,i30,2 499 €,1 598 cm³,N/A,Diesel,Break,250 000 km,Alb,2009,Manuala,"DOTARI:
Cdplayer cu comenzi volan
Dublu climatronic
Geamuri electrice
Inchidere centralizata
Sistem izofix
Jante al, etc
Nu s-au scos nr rosii!!"
hyundai,ix35,7 500 €,2 000 cm³,163 CP,Benzina,SUV,189 000 km,Argintiu,2015,Manuala,"Hyundai ix35 Facelift motor 2.0 benzina 163 CP - distributie pe lant - Anul 2015 - Euro 5
- tractiune 4x4
- daylight Led - Lumini de zi cu tehnologie led
- xenon
- clima
- computer de bord
- asistenta coborare in panta
- 6+1 viteze
- sistem audio-multimedia Hyundai
- buton ESP
- 4 geamuri electrice
- oglinzi electrice
- proiectoare ceata
- genti aliaj originale Hyundai
- inchiriere centralizata
- etc..
Masina este recent adusa in Romania intr-o stare foarte buna de functionare
Numere de zoll valabile
Mai multe detalii la telefon : 0#7#2#3#1#7#6#1#7#7 sau 0#7#5#6#4#8#8#3#2#7
Pret : 7.500 euro"
hyundai,i20,5 750 €,1 248 cm³,84 CP,Benzina,Hatchback,172 000 km,Albastru,2019,Manuala,"Vand Hyundai I20, Euro 6, 2019.
Carte service la zi de la reprezentanta.
Unic proprietar de noua.
Caroserie sedan 5 uși.
Motorizare 1,2 consum foarte mic intre 4,2 si 5.0L .
5 trepte (5+R)
Transmisie manuală
Tracțiune față
Culoare Albastru metalizat.
Mașina este în stare foarte bună de funcționare, îngrijită, cu schimburile făcute la zi.
Asigurare si ITP valabile.
Dotari:
-aer conditionat
-geamuri electrice
-oglinzi electrice
-lumina de zi
-start/stop
-comenzi pe volan
-radio cu Bluetooth și USB
-computer de bord
-ABS + AFU + ESP + REF
- Airbag frontal sofer si pasager fata cu posibilitatea decuplarii airbag pasager
- Centuri siguranta spate (3) cu prindere in 3 puncte
- Sistem de prindere ISOFIX locuri spate
Kilometri 172.000
-Volan reglabil manual in inaltime si adancime
-Scaun sofer reglabil pe inaltime
- Siguranta copii cu actionare manuala
'-Incuiere automata a usilor in rulaj
- Detector indirect presiune pneuri
- Centuri siguranta fata cu pretensionare si limitare sarcina
-AER CONDITIONAT
-ISOFIX
-GEAMURI ELECTRICE
-SEMNALIZARI IN OGLINZI
-PROIECTOARE CEATA
-Servodirectie
-Servofrana
-Faruri reglabile
-Inchidere centralizata din cheie
-2 chei
Prețul este usor negociabil."
hyundai,i40,14 000 €,1 685 cm³,141 CP,Diesel,Berlina,107 000 km,Negru,2018,Automata,"Hyundai I40 Supreme Pack + 7DCT - 107000km
Vand Hyundai i40, masina personala, cumparata de noua de la reprezentanta Hyundai in august 2018. Masina are in jur de 107000km. Motor 1.7 diesel - 141cp, cutie de viteze automata cu dublu ambreiaj.
Ca si dotari are urmatoarele:
-climatronic 2 zone
-sistem Start Stop
-navigatie care suporta si Android Auto/ Apple Car
-camera spate marsarier
-senzori parcare fata/spate
-geamuri electrice fata/spate cu ridicare/coborare automata
-geamuri spate fumurii
-keyless entry/start
-oglinda interioara heliomata
-parasolare cu oglinda si iluminare
-pilot automat
-tapiterie piele
-scaune fata cu reglare electrica si suport lobar
-scaune fata cu incalzire/ventilatie
-scaun sofer cu memorie
-senzor ploaie/lumina
-stergatoare fata cu degivrare
-oglinzi electrice/incalzite/rabatabile
-posibilitate setare mod condus normal/sport/eco
-sistem activ de management al directiei
-sistem monitorizare presiune roti"
hyundai,i20,6 800 €,1 243 cm³,84 CP,Benzina,Hatchback,157 000 km,Alb,2018,Manuala,"Premium Automobile Codlea specializată în comerțul cu autoturisme, vă pune la dispoziție un sistem avantajos de rate pentru:
*Persoane fizice angajate pe teritorul României
*Persoane fizice angajate in strainatate;
*Persoane fizice cu venituri din pensie
*Indemnizatie creste copil
*Persoane juridice
• Credit auto cu aprobare rapida
• Rate fixe începând de la 125 € / Luna
• Dobânda fixa începând de la 1% pe luna
• Documentație minimă
• Doar cu buletinul
• Aprobare în 2 ore
• Fără avans
• Numere provizorii
• Posibilitate vizionare autoturism apel video
• Transport gratuit in limita a 200 km
• Km certificati / oferim serie VIN
• Punem la dispoziția dumneavoastră documentația în vederea înmatriculării
- Hyundai i20
- An 2018
- Motor 1.2 benzina
- Norma de poluare EURO 6
- 84 Cp
-Cutie viteze manuală 5+1 trepte
- 157.000 km reali cu istoric / factură
- Consum 6.2 l/100km
***GARANȚIE 1 AN DE ZILE CU POSIBILITATEA EXTINDERII LA 2 SAU 3 ANI
Dotări:
- Player Original cu Bluetooth + USB + Auxiliar
- Jante de aluminiu cu anvelope vară Dunlop DOT 2022
- 4 jante de tablă cu anvelope iarna DOT 2022 stare foarte bună
- Aer condiționat
- Scaune încălzite și cu reglaj pe înălțime
- Volan Piele reglabil
- Volan încălzit
- Plafon negru
- Comenzi Volan
- 2 chei tip briceag
- Lumini de zi
- Încălzire pasageri spate
- Închidere centralizată
- Computer Bord
- Oglinzi Electrice Incalzite
- Geamuri electrice
- Oglinda Retrovizoare Interioara cu Sistem Antiorbire
- Conectare Handsfree
- Senzori Verificare Presiune Roti
- Senzori de Ploaie
- 8 Airbag, Cortina + Airbag Genunchi Sofer
- ESP , ABS
- Torpedo Refrigerat
- ISOFIX
- Banchete Spate Rabatabile
- Carte Service + Istoric
- trusă+triunghi +veste
Se pot scoate numere provizorii 90 de zile.
Mașina are întreg istoric de service din Germania. Distribuția a fost schimbată la 118.000 km in 09.2022.Ultima revizie in 12.2024 la 149.000 km
**** Posibilitate transport la domiciliul clientului. ****"
hyundai,ix20,3 700 €,1 400 cm³,90 CP,Benzina,Hatchback,191 000 km,Negru,2011,Manuala,"Preț  - 3700 € ușor negociabil
Hyundai IX 20
FIN - TMAPT81CABJ036631
EURO 5 - Norma poluare
02.08.2011 - An de fabricatie
191000 - Km reali, carte servis
1.4 - Benzina
66 kw - 90 cp
5 + 1 trepte, cutie manuala
Închidere centralizata cheie
Toate 4 Geamuri electrice
Oglinzi electrice
Comenzi Volan
Radio cd original + Usb + Aux
Climatronic
Compitar de bord
Foarte întreținută!
Jante aluminiu Dotz de vara !
Jante de tabla de iarna noi!
Halogene pentru ceata
Sistem ISOFIX
Parot - Conectare telefon
Adus recent din Austria
Nu s-au scos numere roșii !
Posibilitate 3 seturi
Toate actele pentru înmatriculare!
Vizibil la SÂNMIHAIU ROMÂN
Ofer transport contracost !"
hyundai,Ioniq,22 000 €,1 590 cm³,141 CP,Plug-In Hybrid,Hatchback,40 000 km,Gri,2021,Automata,"Salut!
Vând Hyundai Ioniq Hybrid Plug-in, fabricat în 2021, cu doar 40.000 km la bord. Mașina asta e combinația ideală dacă vrei să te bucuri de tehnologie modernă, consum super mic și confort la superlativ, fără bătăi de cap cu întreținerea!
Ce primești:
Motor pe benzină 1.6 GDi + motor electric – sistem plug-in hybrid, 141 CP (te scoate rapid din orice situație).
Cutie automată DCT cu 6 trepte, super ușor de condus, mai ales în oraș.
Autonomie electrică de până la 50-55 km – perfectă pentru naveta zilnică, fără să consumi pic de benzină!
Consum mediu mixt: 1.5-3.5 L/100 km, emisii super scăzute – ECO la maxim.
Moduri de condus: ECO pentru economie, SPORT pentru distracție, plus sistem de recuperare a energiei la frânare.
Dotări care contează:
Touchscreen cu navigație, Apple CarPlay & Android Auto (muzică, Waze, tot ce vrei direct pe ecran).
Climatizare automată, senzori de parcare spate, cameră marșarier – adio grija parcărilor!
Faruri LED adaptive, volan îmbrăcat în piele cu butoane multifuncționale – confort și siguranță.
Sisteme smart de siguranță: frânare automată, menținere bandă, cruise control adaptiv și multe altele.
Stare tehnică & istoric:
Mașina a fost cumpărată de nouă, parcată mereu la subteran (caroserie fără urme, fără rugină).
Garanție valabilă până în iulie 2026, iar bateria electrică garantată până în iulie 2029!
Toate reviziile făcute anual la reprezentanța Hyundai București, cu istoric la zi.
Preț: 22.000 EUR, ușor negociabil la fața locului.
E o super ocazie dacă vrei să faci trecerea spre o mașină hibridă, să reduci costurile de benzină și întreținere, sa parchezi gratuit pe locurile albastre din Bucuresti, dar să nu faci compromisuri la capitolul confort și dotări. Plus, nu mai stai cu grija poluării!
Te tentează? Sună-mă (07*********39) sau scrie-mi pentru detalii, poze suplimentare sau să stabilim un test-drive! Mașina te așteaptă să o conduci!"
hyundai,i30,5 175 €,1 396 cm³,110 CP,Benzina,Break,166 988 km,Gri,2012,Manuala,"Hyundai I30 1.4 BENZINA
Km 166.988( km certificati cu factura de achizitie )
Capacitate cilindrica 1.396 cmc
Prima Inmatriculare 02.2012
Putere: 80 KW/ 110 CP
Norma de poluare : Euro 5
Plata se face in lei la cursul BNR + 1,5%
Posibilitate Rate/ Leasing
OFERIM CERTIFICAT FISCAL CONF NOILOR PREVEDERI LEGALE
GARANTIE 12 luni !!!
Oferim servicii RAR si inmatriculare ( asiguram intocmirea dosarului de inmatriculare )
Selectie DOTARI
Servodirectie
Bluetooth
Clima automata
Incalzire scaune fata
Computer de bord
ABS / ESP / EBD / ASR / SRS
ISOFIX
Geamuri electrice fata / spate
Alarma
Faruri de ceata
Cutie de viteze MANUALA
Volan piele ,reglabil
Comenzi pe volan
Oglinzi electrice, incalzite si rabatabile
Senzori parcare spate
USB/Auxiliar
Banchete spate rabatabile
Cotiera spate
Tapiterie piele cu textil
IMPORT GERMANIA
- FINANTARE IN RATE fara avans in 30 de minute ( inclusiv persoanelor cu venituri din diurne sau cu contract de munca in strainatate )
- Oferim gratuit intocmirea dosarului de inmatriculare si toate programarile necesare la Rar/Politie/ Primarie."
hyundai,i10,7 700 €,998 cm³,70 CP,Benzina,Hatchback,7 300 km,Alb,2019,Manuala,"Hyundai i10  Model de top Comfort +
Motor cmc 998 benzina 70 Cp unul dintre cele mai reușite motoare din Gama Hyundai !
Consum mic 5%
Cutie Manuală
An fabricatie 2019
Norma poluare Euro 6
Atentie !!
Km absolut REALII doar 7.300 , Revizii efectuate numai la Reprezentanta
Carte service cu tot istoricul !
Accept orice test inclusiv la Reprezentanta !
Ofer Seria Sasiu !
‘’ NLHA751AAKZ498121 ,,
Interior deosebit foarte spațios
Foarte intretinut ( nefumator ) !
Scaune din velur cu multiple funcții
Aer conditionat
Geamurii electrice
Oglinzii electrice + incalzite
Computer de bord
Asistenta coborare in panta
Indicator swift up
Sistem anticoloziune
ABS ESP
Servo direcție
Proiectoare ceata
Radio blutheoot audio USB
2 x cheii
Anvelope noi
ITP-RCA-ROGVINIETA VALABILE
Roata de rezerva nouă nefolosita
Revizii efectuate la timp  !
KM REALII , ISTORIC LA ZII !
Un singur Proprietar cumpărată de noua din Reprezentanta !!
Fara evenimente rutiere
Nu a suferit accident !!
Nu sa mai rulat cu ea mai mult tinuta in garaj
Condusă ocazional
Nu necesită nici o investiție !
Toate actele necesare pregatite pentru vanzare
STARE ABSOLUT IREPROȘABILĂ TEHNIC !!!
ACCEPT VERIFICARE ȘI TESTARE
REPREZENȚĂ !!!
PRET USOR NEGOCIABIL !
ROG ȘI OFER MAXIMĂ SERIOZITATE !
MAI MULTE DETALII LA TELEFON !"
hyundai,Elantra,16 500 €,1 598 cm³,123 CP,Benzina,Berlina,70 000 km,Gri,2021,Manuala,"Hyundai Elantra 1.6 l 123 CP 6MT Highway | An 2021 | 23.700 km | Stare exceptională | Unic proprietar
Versiune Highway - funcționează impecabil, nici o problema la motor, sau defect vizibil.
Prezintă doar urme mici zgarieturi (soferi neatenti) pe exterior, abia vizibile
Consum oras 8 l
Consum extern 5 l
Folie geam protectie UV insertii metalice (legale)
Carte service și pașaport service disponibile
Revizii efectuate la timp, cu facturi doveditoare
Dotari:
Sistem de avertizare stare oboseală şofer (DAW)
Blocare uşi spate pentru siguranţa copiilor
Imobilizator motor
Prinderi ISOFIX pentru scaune copii
Senzor monitorizare presiune pneuri (TPMS)
Smart Cruise Control
Oglinzi electrice + încălzite + semnalizare integrată
Geamuri electrice (faţă & spate) cu automată pentru şofer + protecţie prindere deget.
Sistem infotain­ment / navigaţie-Apple CarPlay, Android Auto - cu cablu si wireless
Camere/video de marşarier cu predictia traiectoriei
Sistem Audio TFT LCD 8'', display color cu touch-screen (Radio/RDS/DAB/Bluetooth), USB, display camera video spate , Apple car play, Android Auto, 4 difuzoare, tweetere
Comenzi (audio, bluetooth) pe volan
Climatizare automata cu reglare separata stanga/dreapta si dezaburire automata
Iluminare portbagaj
Bancheta spate rabatabila 6:4
Parasolare iluminate, cu oglinzi incorporate
Bluetooth cu recunoastere vocala
Pilot automat
Buzunar spatar scaun pasager fata
Plafoniere centrale fata si spate
Camera video spate cu predictia traiectoriei
Potentiometru reglare intensitate luminoasa a bordului
Chei pliabile
Priza consola fata
Computer de bord
Consola centrala cu cutie de depozitare
Consola centrala cu finisaj - Black high glossy
Scaun sofer cu reglare manuala pe inaltime
Cotiera centrala bancheta spate cu suport pahare
Scaune fata incalzite
Senzor de ploaie
Duze ventilatie locuri spate
Senzor pentru aprinderea automata a farurilor
Geamuri cu tenta inchisa
Volan cu reglaj manual pe inaltime si telescopic
Geamuri electrice fata/spate cu coborare/ridicare automata sofer si protectie sofer impotriva prinderii degetelor
Volan incalzit
Volan si schimbator viteze imbracate in piele
Sistem de iluminare a bordului ""Supervision"" cu display 10.25' Color LCD TFT
Bara fata + spate in culoarea caroseriei
Bara fata cu insertie cromata
Lumini spate cu tehnologie LED
Grila radiator cromata
Oglinzi exterioare actionate electric, incalzite, cu semnalizare incorporata
Insertii de crom in ramele portierelor
Oglinzi laterale pliabile electric
Jante - 6.5Jx16"" aliaj / anvelope - 205/55 R16
Stergatoate parbriz ""aeroblade""
Manere exterioare usi in culoarea caroseriei
ABS+EBD
Directie servoasistata electric
TCS+ESP
HAC (Asistenta la pornirea in rampa)
Frane fata si spate cu discuri
LKAS (Sistem de avertizare/asistenta la schimbarea benzii de circulatie)
Imobilizator motor
FCA (Forward Collision Avoidance) - car, pedestrian, cycling
Inchidere centralizata cu telecomanda
FCA-JX (Forward Collision Avoidance Assist Junction Turning) - asistenta pentru evitarea coliziunii in intersectii
Emergency Call System (eCall)
Prindere ISOFIX
High beam assist (faza lunga cu functie automata)
DAW (asistenta atentionare oboseala)
Senzor de parcare spate
LFA (Lane Following Assist) - sistem de centrare pe banda de rulare
Sistem de monitorizare a presiunii in pneuri
Airbag sofer + pasager + airbag-uri laterale si cortina
Tetiere scaune reglabile pe inaltime
Blocarea usilor spate pentru siguranta copiilor"
